step,sim_time_s,px_m,py_m,pz_m,qw,qx,qy,qz,vx_mps,vy_mps,vz_mps,wx_radps,wy_radps,wz_radps
466,1.966667,0.000051886,-0.000062598,0.019999994,1.000000000,-0.000001462,-0.000000887,0.000004233,0.000025835,0.000016222,-0.000053187,-0.002110857,0.000258912,0.000005517
467,1.970833,0.000051888,-0.000062599,0.019999994,1.000000000,-0.000001493,-0.000000725,0.000004268,0.000026773,0.000015492,-0.000053345,-0.002107759,0.000271238,0.000005397
468,1.975000,0.000051887,-0.000062598,0.019999992,1.000000000,-0.000001422,-0.000000689,0.000004267,0.000026039,0.000016085,-0.000053104,-0.002119052,0.000250464,0.000005373
469,1.979167,0.000051885,-0.000062599,0.019999990,1.000000000,-0.000001350,-0.000000852,0.000004242,0.000026093,0.000015822,-0.000053258,-0.002104755,0.000263037,0.000005749
470,1.983333,0.000051887,-0.000062598,0.019999992,1.000000000,-0.000001259,-0.000000559,0.000004276,0.000026908,0.000015584,-0.000053446,-0.002105569,0.000281721,0.000005218
471,1.987500,0.000051887,-0.000062600,0.019999994,0.999999940,-0.000001355,-0.000000826,0.000004229,0.000026281,0.000015590,-0.000053177,-0.002104272,0.000260369,0.000005719
472,1.991667,0.000051892,-0.000062599,0.019999996,0.999999940,-0.000001293,-0.000000500,0.000004274,0.000027419,0.000015196,-0.000053458,-0.002104992,0.000285858,0.000005066
473,1.995833,0.000051890,-0.000062600,0.019999998,1.000000000,-0.000001388,-0.000000772,0.000004239,0.000025985,0.000015853,-0.000053049,-0.002112426,0.000248265,0.000005652
474,2.000000,0.000051885,-0.000062599,0.019999994,1.000000000,-0.000001390,-0.000000847,0.000004240,0.000025463,0.000016485,-0.000052997,-0.002117665,0.000244745,0.000005477
475,2.004167,0.000051885,-0.000062599,0.019999996,1.000000000,-0.000001428,-0.000000887,0.000004237,0.000026420,0.000015768,-0.000053263,-0.002110990,0.000264014,0.000005422
476,2.008333,0.000051888,-0.000062599,0.019999994,1.000000000,-0.000001474,-0.000000711,0.000004271,0.000026959,0.000015417,-0.000053434,-0.002101861,0.000282153,0.000005338
477,2.012500,0.000051884,-0.000062599,0.019999992,1.000000000,-0.000001391,-0.000000888,0.000004246,0.000025551,0.000016299,-0.000053080,-0.002115624,0.000246167,0.000005682
478,2.016667,0.000051888,-0.000062598,0.019999994,1.000000000,-0.000001320,-0.000000567,0.000004280,0.000027124,0.000015382,-0.000053406,-0.002107451,0.000279268,0.000005158
479,2.020833,0.000051888,-0.000062600,0.019999994,0.999999940,-0.000001406,-0.000000844,0.000004232,0.000026429,0.000015533,-0.000053189,-0.002103431,0.000263885,0.000005615
480,2.025000,0.000051891,-0.000062601,0.019999996,0.999999940,-0.000001322,-0.000000537,0.000004277,0.000027123,0.000015294,-0.000053515,-0.002101635,0.000285370,0.000005363
481,2.029167,0.000051889,-0.000062600,0.019999998,1.000000000,-0.000001417,-0.000000807,0.000004230,0.000026004,0.000015964,-0.000053210,-0.002105836,0.000262151,0.000005646
482,2.033333,0.000051887,-0.000062601,0.019999994,1.000000000,-0.000001433,-0.000000862,0.000004251,0.000026044,0.000016016,-0.000053129,-0.002112042,0.000256384,0.000005446
483,2.037500,0.000051885,-0.000062600,0.019999994,1.000000000,-0.000001457,-0.000000912,0.000004226,0.000026043,0.000015998,-0.000053278,-0.002109013,0.000262494,0.000005625
484,2.041667,0.000051887,-0.000062599,0.019999994,1.000000000,-0.000001347,-0.000000631,0.000004283,0.000026696,0.000015740,-0.000053422,-0.002108065,0.000277221,0.000005267
485,2.045833,0.000051882,-0.000062600,0.019999994,0.999999940,-0.000001412,-0.000000922,0.000004237,0.000025526,0.000016130,-0.000053023,-0.002110658,0.000244660,0.000005853
486,2.050000,0.000051890,-0.000062600,0.019999996,0.999999940,-0.000001359,-0.000000591,0.000004269,0.000027946,0.000014941,-0.000053614,-0.002104599,0.000297058,0.000004881
487,2.054167,0.000051890,-0.000062601,0.019999998,1.000000000,-0.000001464,-0.000000849,0.000004243,0.000026318,0.000015623,-0.000053225,-0.002105934,0.000261672,0.000005685
488,2.058333,0.000051887,-0.000062600,0.019999994,1.000000000,-0.000001311,-0.000000811,0.000004230,0.000025646,0.000016299,-0.000053056,-0.002115450,0.000248195,0.000005532
489,2.062500,0.000051888,-0.000062599,0.019999994,1.000000000,-0.000001380,-0.000000824,0.000004239,0.000026610,0.000015734,-0.000053260,-0.002110216,0.000268730,0.000005219
490,2.066667,0.000051886,-0.000062597,0.019999992,1.000000000,-0.000001426,-0.000000858,0.000004237,0.000025907,0.000016229,-0.000053039,-0.002120275,0.000247986,0.000005290
491,2.070833,0.000051887,-0.000062598,0.019999992,1.000000000,-0.000001450,-0.000000914,0.000004234,0.000026604,0.000015613,-0.000053396,-0.002104750,0.000274198,0.000005505
492,2.075000,0.000051886,-0.000062599,0.019999994,1.000000000,-0.000001364,-0.000000803,0.000004231,0.000026452,0.000015569,-0.000053376,-0.002103095,0.000270262,0.000005725
493,2.079167,0.000051889,-0.000062598,0.019999992,1.000000000,-0.000001403,-0.000000644,0.000004265,0.000026909,0.000015604,-0.000053391,-0.002104422,0.000282118,0.000005133
494,2.083333,0.000051887,-0.000062597,0.019999994,0.999999940,-0.000001512,-0.000000897,0.000004241,0.000025940,0.000016038,-0.000053171,-0.002113061,0.000254243,0.000005606
495,2.087500,0.000051891,-0.000062600,0.019999998,0.999999940,-0.000001283,-0.000000460,0.000004275,0.000027215,0.000015008,-0.000053580,-0.002097844,0.000285636,0.000005656
496,2.091667,0.000051888,-0.000062601,0.019999996,1.000000000,-0.000001337,-0.000000774,0.000004240,0.000025900,0.000015957,-0.000053125,-0.002103326,0.000259735,0.000005690
497,2.095833,0.000051885,-0.000062600,0.019999996,1.000000000,-0.000001350,-0.000000842,0.000004239,0.000025857,0.000016160,-0.000053104,-0.002114074,0.000252645,0.000005486
498,2.100000,0.000051885,-0.000062600,0.019999994,1.000000000,-0.000001393,-0.000000878,0.000004237,0.000026362,0.000015849,-0.000053130,-0.002115551,0.000256875,0.000005268
499,2.104167,0.000051885,-0.000062598,0.019999992,1.000000000,-0.000001428,-0.000000926,0.000004233,0.000026289,0.000015962,-0.000053115,-0.002117216,0.000255875,0.000005211
500,2.108333,0.000051885,-0.000062599,0.019999994,1.000000000,-0.000001482,-0.000000941,0.000004231,0.000026410,0.000015650,-0.000053287,-0.002109041,0.000263182,0.000005599
501,2.112500,0.000051887,-0.000062598,0.019999994,1.000000000,-0.000001349,-0.000000689,0.000004264,0.000026637,0.000015718,-0.000053343,-0.002112007,0.000269274,0.000005300
502,2.116667,0.000051887,-0.000062600,0.019999992,0.999999940,-0.000001449,-0.000000944,0.000004227,0.000026457,0.000015547,-0.000053208,-0.002104553,0.000264348,0.000005584
503,2.120833,0.000051891,-0.000062600,0.019999998,0.999999940,-0.000001394,-0.000000604,0.000004284,0.000027186,0.000015238,-0.000053428,-0.002111567,0.000273576,0.000005287
504,2.125000,0.000051889,-0.000062602,0.019999998,0.999999940,-0.000001328,-0.000000761,0.000004247,0.000026046,0.000015743,-0.000053159,-0.002106754,0.000255360,0.000005812
505,2.129167,0.000051889,-0.000062601,0.019999996,0.999999940,-0.000001375,-0.000000794,0.000004245,0.000026369,0.000015891,-0.000053194,-0.002111369,0.000263880,0.000005267
506,2.133333,0.000051888,-0.000062600,0.020000000,0.999999940,-0.000001418,-0.000000834,0.000004232,0.000026087,0.000016071,-0.000053221,-0.002115504,0.000257694,0.000005438
507,2.137500,0.000051891,-0.000062600,0.019999998,0.999999940,-0.000001452,-0.000000672,0.000004277,0.000026972,0.000015431,-0.000053431,-0.002102204,0.000282408,0.000005300
508,2.141667,0.000051890,-0.000062600,0.019999996,0.999999940,-0.000001411,-0.000000801,0.000004227,0.000026086,0.000015884,-0.000053111,-0.002115117,0.000250533,0.000005558
509,2.145833,0.000051892,-0.000062600,0.019999996,0.999999940,-0.000001456,-0.000000629,0.000004273,0.000026935,0.000015509,-0.000053452,-0.002104334,0.000281882,0.000005278
510,2.150000,0.000051889,-0.000062600,0.019999996,0.999999940,-0.000001378,-0.000000803,0.000004224,0.000025767,0.000016125,-0.000053217,-0.002109312,0.000256849,0.000005758
511,2.154167,0.000051892,-0.000062600,0.019999998,0.999999940,-0.000001302,-0.000000483,0.000004270,0.000026926,0.000015438,-0.000053289,-0.002111872,0.000268326,0.000005223
512,2.158333,0.000051892,-0.000062599,0.019999998,1.000000000,-0.000001414,-0.000000742,0.000004233,0.000026299,0.000015875,-0.000053162,-0.002109677,0.000262538,0.000005347
513,2.162500,0.000051887,-0.000062600,0.019999992,1.000000000,-0.000001385,-0.000000843,0.000004233,0.000025566,0.000016219,-0.000053093,-0.002108115,0.000252295,0.000005750
514,2.166667,0.000051885,-0.000062599,0.019999992,1.000000000,-0.000001421,-0.000000884,0.000004231,0.000025970,0.000016156,-0.000053077,-0.002120246,0.000248714,0.000005337
515,2.170833,0.000051882,-0.000062600,0.019999994,1.000000000,-0.000001426,-0.000000953,0.000004243,0.000025877,0.000015962,-0.000053170,-0.002111902,0.000251733,0.000005763
516,2.175000,0.000051885,-0.000062599,0.019999992,1.000000000,-0.000001310,-0.000000682,0.000004264,0.000026841,0.000015651,-0.000053344,-0.002110950,0.000273944,0.000005127
517,2.179167,0.000051887,-0.000062599,0.019999996,0.999999940,-0.000001448,-0.000000911,0.000004238,0.000026711,0.000015519,-0.000053308,-0.002106656,0.000270541,0.000005409
518,2.183333,0.000051891,-0.000062600,0.019999998,0.999999940,-0.000001229,-0.000000472,0.000004271,0.000027229,0.000015161,-0.000053367,-0.002108318,0.000274462,0.000005259
519,2.187500,0.000051891,-0.000062599,0.019999998,1.000000000,-0.000001358,-0.000000714,0.000004234,0.000026370,0.000015800,-0.000053136,-0.002107414,0.000264058,0.000005316
520,2.191667,0.000051885,-0.000062599,0.019999996,1.000000000,-0.000001322,-0.000000830,0.000004236,0.000025141,0.000016544,-0.000052927,-0.002116468,0.000237327,0.000005728
521,2.195833,0.000051886,-0.000062600,0.019999994,1.000000000,-0.000001374,-0.000000853,0.000004233,0.000026906,0.000015383,-0.000053278,-0.002103978,0.000274067,0.000005286
522,2.200000,0.000051887,-0.000062598,0.019999992,1.000000000,-0.000001440,-0.000000871,0.000004242,0.000026488,0.000015902,-0.000053305,-0.002107792,0.000273472,0.000005210
523,2.204167,0.000051884,-0.000062599,0.019999992,1.000000000,-0.000001462,-0.000000919,0.000004241,0.000025902,0.000015968,-0.000053240,-0.002107084,0.000259038,0.000005787
524,2.208333,0.000051886,-0.000062600,0.019999992,1.000000000,-0.000001493,-0.000000757,0.000004276,0.000026773,0.000015494,-0.000053339,-0.002107594,0.000271277,0.000005388
525,2.212500,0.000051887,-0.000062599,0.019999996,1.000000000,-0.000001431,-0.000000716,0.000004263,0.000026400,0.000015801,-0.000053334,-0.002112998,0.000264011,0.000005497
526,2.216667,0.000051883,-0.000062600,0.019999994,1.000000000,-0.000001364,-0.000000869,0.000004239,0.000025690,0.000016075,-0.000053077,-0.002111336,0.000248164,0.000005768
527,2.220833,0.000051884,-0.000062599,0.019999994,1.000000000,-0.000001430,-0.000000885,0.000004237,0.000026588,0.000015795,-0.000053357,-0.002107420,0.000274896,0.000005270
528,2.225000,0.000051884,-0.000062599,0.019999994,1.000000000,-0.000001448,-0.000000949,0.000004233,0.000026357,0.000015774,-0.000053235,-0.002109927,0.000262928,0.000005461
529,2.229167,0.000051886,-0.000062600,0.019999994,1.000000000,-0.000001484,-0.000000781,0.000004268,0.000026987,0.000015315,-0.000053456,-0.002100501,0.000282114,0.000005446
530,2.233333,0.000051887,-0.000062598,0.019999992,1.000000000,-0.000001444,-0.000000714,0.000004266,0.000026429,0.000015929,-0.000053351,-0.002109397,0.000272109,0.000005312
531,2.237500,0.000051884,-0.000062600,0.019999994,1.000000000,-0.000001359,-0.000000887,0.000004231,0.000025707,0.000015938,-0.000053150,-0.002110487,0.000247641,0.000005991
532,2.241667,0.000051887,-0.000062598,0.019999994,1.000000000,-0.000001435,-0.000000684,0.000004265,0.000027044,0.000015563,-0.000053275,-0.002114177,0.000272075,0.000004918
533,2.245833,0.000051885,-0.000062601,0.019999994,1.000000000,-0.000001352,-0.000000858,0.000004240,0.000026083,0.000015689,-0.000053263,-0.002101841,0.000262291,0.000005922
534,2.250000,0.000051885,-0.000062599,0.019999992,1.000000000,-0.000001399,-0.000000896,0.000004236,0.000026270,0.000016064,-0.000053115,-0.002119317,0.000255898,0.000005113
535,2.254167,0.000051888,-0.000062599,0.019999994,1.000000000,-0.000001332,-0.000000564,0.000004271,0.000026979,0.000015365,-0.000053472,-0.002101915,0.000282145,0.000005414
536,2.258333,0.000051888,-0.000062599,0.019999992,0.999999940,-0.000001412,-0.000000854,0.000004233,0.000026316,0.000015792,-0.000053180,-0.002108416,0.000262464,0.000005440
537,2.262500,0.000051890,-0.000062599,0.019999998,0.999999940,-0.000001334,-0.000000540,0.000004268,0.000026946,0.000015405,-0.000053606,-0.002099631,0.000287807,0.000005542
538,2.266667,0.000051889,-0.000062600,0.019999994,1.000000000,-0.000001423,-0.000000811,0.000004231,0.000026303,0.000015671,-0.000053208,-0.002100084,0.000267990,0.000005613
539,2.270833,0.000051886,-0.000062600,0.019999994,1.000000000,-0.000001440,-0.000000868,0.000004254,0.000025816,0.000016174,-0.000053123,-0.002114756,0.000251666,0.000005535
540,2.275000,0.000051885,-0.000062599,0.019999992,1.000000000,-0.000001445,-0.000000944,0.000004239,0.000026112,0.000016006,-0.000053123,-0.002118437,0.000251419,0.000005389
541,2.279167,0.000051885,-0.000062598,0.019999994,1.000000000,-0.000001514,-0.000000951,0.000004236,0.000026302,0.000015976,-0.000053263,-0.002114948,0.000262404,0.000005324
542,2.283333,0.000051884,-0.000062599,0.019999992,1.000000000,-0.000001371,-0.000000900,0.000004244,0.000026156,0.000015799,-0.000053147,-0.002114743,0.000251411,0.000005599
543,2.287500,0.000051888,-0.000062599,0.019999994,1.000000000,-0.000001299,-0.000000580,0.000004278,0.000027103,0.000015368,-0.000053392,-0.002106550,0.000278905,0.000005183
544,2.291667,0.000051886,-0.000062599,0.019999992,0.999999940,-0.000001391,-0.000000851,0.000004243,0.000026025,0.000015877,-0.000053009,-0.002112052,0.000249404,0.000005531
545,2.295833,0.000051891,-0.000062598,0.019999998,0.999999940,-0.000001338,-0.000000516,0.000004265,0.000027252,0.000015371,-0.000053567,-0.002104826,0.000288799,0.000005177
546,2.300000,0.000051890,-0.000062599,0.019999994,1.000000000,-0.000001429,-0.000000788,0.000004240,0.000026228,0.000015787,-0.000053201,-0.002102176,0.000266851,0.000005563
547,2.304167,0.000051885,-0.000062599,0.019999994,1.000000000,-0.000001411,-0.000000882,0.000004240,0.000025500,0.000016254,-0.000053065,-0.002114625,0.000244266,0.000005774
548,2.308333,0.000051883,-0.000062599,0.019999994,1.000000000,-0.000001428,-0.000000940,0.000004239,0.000026056,0.000015992,-0.000053177,-0.002113019,0.000256326,0.000005516
549,2.312500,0.000051886,-0.000062597,0.019999994,1.000000000,-0.000001457,-0.000000791,0.000004273,0.000026788,0.000015682,-0.000053285,-0.002116468,0.000266380,0.000005103
550,2.316667,0.000051885,-0.000062598,0.019999994,1.000000000,-0.000001424,-0.000000912,0.000004235,0.000026176,0.000015825,-0.000053297,-0.002105785,0.000265115,0.000005688
551,2.320833,0.000051886,-0.000062598,0.019999996,1.000000000,-0.000001465,-0.000000740,0.000004269,0.000026731,0.000015575,-0.000053336,-0.002109010,0.000270839,0.000005341
552,2.325000,0.000051888,-0.000062598,0.019999994,1.000000000,-0.000001423,-0.000000672,0.000004268,0.000026700,0.000015554,-0.000053395,-0.002103150,0.000276701,0.000005462
553,2.329167,0.000051885,-0.000062600,0.019999992,1.000000000,-0.000001340,-0.000000846,0.000004243,0.000025823,0.000015958,-0.000053016,-0.002113970,0.000244530,0.000005692
554,2.333333,0.000051886,-0.000062599,0.019999994,1.000000000,-0.000001275,-0.000000729,0.000004241,0.000026577,0.000015777,-0.000053378,-0.002107577,0.000274498,0.000005327
555,2.337500,0.000051887,-0.000062600,0.019999996,0.999999940,-0.000001342,-0.000000744,0.000004240,0.000026656,0.000015491,-0.000053238,-0.002104327,0.000268986,0.000005427
556,2.341667,0.000051890,-0.000062600,0.019999998,0.999999940,-0.000001233,-0.000000470,0.000004274,0.000027105,0.000015256,-0.000053384,-0.002103817,0.000278559,0.000005307
557,2.345833,0.000051893,-0.000062600,0.019999996,1.000000000,-0.000001368,-0.000000711,0.000004235,0.000026946,0.000015453,-0.000053338,-0.002099520,0.000282806,0.000005216
558,2.350000,0.000051885,-0.000062601,0.019999994,1.000000000,-0.000001320,-0.000000833,0.000004238,0.000024806,0.000016611,-0.000052865,-0.002115787,0.000229543,0.000006000
559,2.354167,0.000051886,-0.000062601,0.019999994,1.000000000,-0.000001362,-0.000000872,0.000004236,0.000026619,0.000015657,-0.000053199,-0.002113953,0.000261820,0.000005249
560,2.358333,0.000051884,-0.000062598,0.019999994,1.000000000,-0.000001414,-0.000000902,0.000004235,0.000025926,0.000016244,-0.000053139,-0.002116636,0.000254912,0.000005343
561,2.362500,0.000051887,-0.000062600,0.019999994,1.000000000,-0.000001453,-0.000000733,0.000004268,0.000027173,0.000015190,-0.000053400,-0.002103277,0.000279619,0.000005315
562,2.366667,0.000051887,-0.000062598,0.019999996,1.000000000,-0.000001408,-0.000000671,0.000004280,0.000026211,0.000015985,-0.000053246,-0.002114103,0.000260672,0.000005416
563,2.370833,0.000051885,-0.000062600,0.019999992,1.000000000,-0.000001339,-0.000000828,0.000004242,0.000026106,0.000015781,-0.000053136,-0.002107260,0.000256846,0.000005664
564,2.375000,0.000051885,-0.000062600,0.019999992,1.000000000,-0.000001384,-0.000000864,0.000004240,0.000026350,0.000015831,-0.000053144,-0.002115445,0.000256540,0.000005320
565,2.379167,0.000051884,-0.000062598,0.019999992,1.000000000,-0.000001431,-0.000000897,0.000004239,0.000025910,0.000016223,-0.000053068,-0.002120968,0.000247919,0.000005322
566,2.383333,0.000051888,-0.000062598,0.019999994,1.000000000,-0.000001352,-0.000000588,0.000004272,0.000027328,0.000015242,-0.000053646,-0.002097755,0.000296366,0.000005301
567,2.387500,0.000051887,-0.000062600,0.019999994,0.999999940,-0.000001418,-0.000000884,0.000004235,0.000026243,0.000015625,-0.000053168,-0.002104625,0.000259728,0.000005716
568,2.391667,0.000051887,-0.000062600,0.019999998,0.999999940,-0.000001340,-0.000000771,0.000004245,0.000026379,0.000015739,-0.000053294,-0.002110989,0.000262931,0.000005538
569,2.395833,0.000051889,-0.000062601,0.019999998,0.999999940,-0.000001382,-0.000000810,0.000004241,0.000026754,0.000015434,-0.000053217,-0.002109449,0.000264416,0.000005364
570,2.400000,0.000051890,-0.000062599,0.019999998,0.999999940,-0.000001458,-0.000000814,0.000004238,0.000026465,0.000015871,-0.000053251,-0.002112431,0.000266178,0.000005235
571,2.404167,0.000051891,-0.000062598,0.019999998,0.999999940,-0.000001488,-0.000000658,0.000004272,0.000026621,0.000015676,-0.000053251,-0.002115275,0.000262270,0.000005281
572,2.408333,0.000051891,-0.000062600,0.020000000,0.999999940,-0.000001421,-0.000000612,0.000004284,0.000026359,0.000015602,-0.000053280,-0.002107613,0.000261878,0.000005716
573,2.412500,0.000051889,-0.000062600,0.019999996,0.999999940,-0.000001372,-0.000000753,0.000004235,0.000026007,0.000016049,-0.000053205,-0.002107819,0.000262338,0.000005538
574,2.416667,0.000051889,-0.000062599,0.019999998,0.999999940,-0.000001418,-0.000000788,0.000004233,0.000026329,0.000015830,-0.000053172,-0.002116205,0.000255875,0.000005377
575,2.420833,0.000051888,-0.000062599,0.019999996,0.999999940,-0.000001442,-0.000000843,0.000004242,0.000026151,0.000015948,-0.000053101,-0.002116487,0.000252320,0.000005382
576,2.425000,0.000051890,-0.000062599,0.019999998,0.999999940,-0.000001475,-0.000000682,0.000004265,0.000026715,0.000015574,-0.000053360,-0.002109646,0.000270344,0.000005392
577,2.429167,0.000051889,-0.000062599,0.019999998,0.999999940,-0.000001404,-0.000000644,0.000004276,0.000026044,0.000015996,-0.000053126,-0.002117849,0.000250035,0.000005494
578,2.433333,0.000051891,-0.000062599,0.019999998,0.999999940,-0.000001385,-0.000000552,0.000004276,0.000026731,0.000015581,-0.000053310,-0.002108339,0.000270977,0.000005315
579,2.437500,0.000051891,-0.000062600,0.019999996,1.000000000,-0.000001485,-0.000000808,0.000004239,0.000026438,0.000015560,-0.000053201,-0.002104580,0.000263998,0.000005585
580,2.441667,0.000051887,-0.000062600,0.019999994,1.000000000,-0.000001325,-0.000000780,0.000004237,0.000025597,0.000016304,-0.000053095,-0.002116509,0.000246979,0.000005631
581,2.445833,0.000051884,-0.000062601,0.019999996,1.000000000,-0.000001335,-0.000000846,0.000004237,0.000025948,0.000015934,-0.000053141,-0.002110669,0.000253411,0.000005676
582,2.450000,0.000051886,-0.000062598,0.019999994,1.000000000,-0.000001361,-0.000000703,0.000004271,0.000026639,0.000015907,-0.000053272,-0.002113973,0.000270606,0.000004998
583,2.454167,0.000051886,-0.000062600,0.019999996,0.999999940,-0.000001475,-0.000000944,0.000004223,0.000026430,0.000015537,-0.000053245,-0.002105276,0.000263508,0.000005673
584,2.458333,0.000051890,-0.000062601,0.019999996,0.999999940,-0.000001385,-0.000000640,0.000004267,0.000027265,0.000015207,-0.000053455,-0.002105054,0.000281959,0.000005240
585,2.462500,0.000051892,-0.000062598,0.019999998,0.999999940,-0.000001370,-0.000000552,0.000004277,0.000026530,0.000015877,-0.000053302,-0.002113567,0.000268073,0.000005210
586,2.466667,0.000051892,-0.000062600,0.019999996,1.000000000,-0.000001471,-0.000000807,0.000004240,0.000026444,0.000015563,-0.000053210,-0.002104921,0.000264055,0.000005582
587,2.470833,0.000051888,-0.000062597,0.019999994,1.000000000,-0.000001482,-0.000000875,0.000004239,0.000025538,0.000016497,-0.000053075,-0.002119844,0.000246656,0.000005456
588,2.475000,0.000051885,-0.000062598,0.019999996,1.000000000,-0.000001480,-0.000000948,0.000004239,0.000025673,0.000016180,-0.000053150,-0.002115841,0.000247722,0.000005737
589,2.479167,0.000051886,-0.000062598,0.019999994,1.000000000,-0.000001353,-0.000000684,0.000004272,0.000026731,0.000015639,-0.000053315,-0.002109944,0.000271058,0.000005244
590,2.483333,0.000051886,-0.000062600,0.019999992,0.999999940,-0.000001453,-0.000000939,0.000004234,0.000026454,0.000015545,-0.000053206,-0.002104388,0.000264274,0.000005588
591,2.487500,0.000051890,-0.000062599,0.019999998,0.999999940,-0.000001250,-0.000000484,0.000004268,0.000026969,0.000015440,-0.000053389,-0.002114460,0.000269297,0.000005281
592,2.491667,0.000051892,-0.000062600,0.019999996,1.000000000,-0.000001362,-0.000000743,0.000004242,0.000026752,0.000015413,-0.000053137,-0.002106453,0.000264899,0.000005312
593,2.495833,0.000051886,-0.000062600,0.019999994,1.000000000,-0.000001356,-0.000000822,0.000004243,0.000025288,0.000016398,-0.000052887,-0.002119174,0.000233769,0.000005691
594,2.500000,0.000051886,-0.000062599,0.019999994,1.000000000,-0.000001405,-0.000000854,0.000004241,0.000026402,0.000015879,-0.000053240,-0.002112630,0.000264268,0.000005287
595,2.504167,0.000051886,-0.000062599,0.019999994,1.000000000,-0.000001423,-0.000000917,0.000004238,0.000026364,0.000015779,-0.000053237,-0.002110169,0.000263077,0.000005451
596,2.508333,0.000051886,-0.000062598,0.019999996,1.000000000,-0.000001492,-0.000000924,0.000004235,0.000026294,0.000015970,-0.000053258,-0.002114564,0.000262302,0.000005336
597,2.512500,0.000051886,-0.000062598,0.019999992,1.000000000,-0.000001357,-0.000000662,0.000004269,0.000026424,0.000015745,-0.000053310,-0.002104898,0.000270685,0.000005479
598,2.516667,0.000051886,-0.000062600,0.019999992,0.999999940,-0.000001459,-0.000000917,0.000004232,0.000026459,0.000015540,-0.000053234,-0.002105098,0.000264272,0.000005617
599,2.520833,0.000051891,-0.000062599,0.019999996,0.999999940,-0.000001253,-0.000000469,0.000004264,0.000027394,0.000015221,-0.000053616,-0.002103026,0.000291518,0.000005229
600,2.525000,0.000051891,-0.000062599,0.019999996,1.000000000,-0.000001361,-0.000000731,0.000004239,0.000026357,0.000015726,-0.000053153,-0.002106249,0.000263387,0.000005436
